"","Id","locus","no_miss","miss","perc_no_miss","perc_miss"
"6760","mindepth_12_12_40","locus867",72,2,0.972972972972973,0.027027027027027
"6761","mindepth_12_12_40","locus868",34,40,0.459459459459459,0.540540540540541
"6762","mindepth_12_12_40","locus869",62,12,0.837837837837838,0.162162162162162
"6763","mindepth_12_12_40","locus870",70,4,0.945945945945946,0.0540540540540541
"6764","mindepth_12_12_40","locus871",30,44,0.405405405405405,0.594594594594595
"6765","mindepth_12_12_40","locus872",33,41,0.445945945945946,0.554054054054054
"6766","mindepth_12_12_40","locus873",68,6,0.918918918918919,0.0810810810810811
"6767","mindepth_12_12_40","locus874",43,31,0.581081081081081,0.418918918918919
"6768","mindepth_12_12_40","locus875",66,8,0.891891891891892,0.108108108108108
"6769","mindepth_12_12_40","locus876",30,44,0.405405405405405,0.594594594594595
"6770","mindepth_12_12_40","locus877",36,38,0.486486486486487,0.513513513513513
"6771","mindepth_12_12_40","locus878",40,34,0.540540540540541,0.459459459459459
"6772","mindepth_12_12_40","locus879",66,8,0.891891891891892,0.108108108108108
"6773","mindepth_12_12_40","locus880",42,32,0.567567567567568,0.432432432432432
"6774","mindepth_12_12_40","locus881",31,43,0.418918918918919,0.581081081081081
"6775","mindepth_12_12_40","locus882",34,40,0.459459459459459,0.540540540540541
"6776","mindepth_12_12_40","locus883",31,43,0.418918918918919,0.581081081081081
"6777","mindepth_12_12_40","locus884",33,41,0.445945945945946,0.554054054054054
"6778","mindepth_12_12_40","locus885",54,20,0.72972972972973,0.27027027027027
"6779","mindepth_12_12_40","locus886",44,30,0.594594594594595,0.405405405405405
"6780","mindepth_12_12_40","locus887",63,11,0.851351351351351,0.148648648648649
"6781","mindepth_12_12_40","locus888",71,3,0.959459459459459,0.0405405405405405
"6782","mindepth_12_12_40","locus889",36,38,0.486486486486487,0.513513513513513
"6783","mindepth_12_12_40","locus890",31,43,0.418918918918919,0.581081081081081
"6784","mindepth_12_12_40","locus891",38,36,0.513513513513513,0.486486486486487
"6785","mindepth_12_12_40","locus892",31,43,0.418918918918919,0.581081081081081
"6786","mindepth_12_12_40","locus893",68,6,0.918918918918919,0.0810810810810811
"6787","mindepth_12_12_40","locus894",40,34,0.540540540540541,0.459459459459459
"6788","mindepth_12_12_40","locus895",30,44,0.405405405405405,0.594594594594595
"6789","mindepth_12_12_40","locus896",36,38,0.486486486486487,0.513513513513513
"6790","mindepth_12_12_40","locus897",31,43,0.418918918918919,0.581081081081081
"6791","mindepth_12_12_40","locus898",31,43,0.418918918918919,0.581081081081081
"6792","mindepth_12_12_40","locus899",31,43,0.418918918918919,0.581081081081081
"6793","mindepth_12_12_40","locus900",31,43,0.418918918918919,0.581081081081081
"6794","mindepth_12_12_40","locus901",46,28,0.621621621621622,0.378378378378378
"6795","mindepth_12_12_40","locus902",67,7,0.905405405405405,0.0945945945945946
"6796","mindepth_12_12_40","locus903",33,41,0.445945945945946,0.554054054054054
"6797","mindepth_12_12_40","locus904",36,38,0.486486486486487,0.513513513513513
"6798","mindepth_12_12_40","locus905",68,6,0.918918918918919,0.0810810810810811
"6799","mindepth_12_12_40","locus906",42,32,0.567567567567568,0.432432432432432
"6800","mindepth_12_12_40","locus907",47,27,0.635135135135135,0.364864864864865
"6801","mindepth_12_12_40","locus908",35,39,0.472972972972973,0.527027027027027
"6802","mindepth_12_12_40","locus909",34,40,0.459459459459459,0.540540540540541
"6803","mindepth_12_12_40","locus910",55,19,0.743243243243243,0.256756756756757
"6804","mindepth_12_12_40","locus911",48,26,0.648648648648649,0.351351351351351
"6805","mindepth_12_12_40","locus912",40,34,0.540540540540541,0.459459459459459
"6806","mindepth_12_12_40","locus913",33,41,0.445945945945946,0.554054054054054
"6807","mindepth_12_12_40","locus914",48,26,0.648648648648649,0.351351351351351
"6808","mindepth_12_12_40","locus915",31,43,0.418918918918919,0.581081081081081
"6809","mindepth_12_12_40","locus916",48,26,0.648648648648649,0.351351351351351
"6810","mindepth_12_12_40","locus917",61,13,0.824324324324324,0.175675675675676
"6811","mindepth_12_12_40","locus918",41,33,0.554054054054054,0.445945945945946
"6812","mindepth_12_12_40","locus919",57,17,0.77027027027027,0.22972972972973
"6813","mindepth_12_12_40","locus920",54,20,0.72972972972973,0.27027027027027
"6814","mindepth_12_12_40","locus921",41,33,0.554054054054054,0.445945945945946
"6815","mindepth_12_12_40","locus922",46,28,0.621621621621622,0.378378378378378
"6816","mindepth_12_12_40","locus923",39,35,0.527027027027027,0.472972972972973
"6817","mindepth_12_12_40","locus924",72,2,0.972972972972973,0.027027027027027
"6818","mindepth_12_12_40","locus925",41,33,0.554054054054054,0.445945945945946
"6819","mindepth_12_12_40","locus926",41,33,0.554054054054054,0.445945945945946
"6820","mindepth_12_12_40","locus927",30,44,0.405405405405405,0.594594594594595
"6821","mindepth_12_12_40","locus928",33,41,0.445945945945946,0.554054054054054
"6822","mindepth_12_12_40","locus929",37,37,0.5,0.5
"6823","mindepth_12_12_40","locus930",56,18,0.756756756756757,0.243243243243243
"6824","mindepth_12_12_40","locus931",46,28,0.621621621621622,0.378378378378378
"6825","mindepth_12_12_40","locus932",38,36,0.513513513513513,0.486486486486487
"6826","mindepth_12_12_40","locus933",33,41,0.445945945945946,0.554054054054054
"6827","mindepth_12_12_40","locus934",47,27,0.635135135135135,0.364864864864865
"6828","mindepth_12_12_40","locus935",70,4,0.945945945945946,0.0540540540540541
"6829","mindepth_12_12_40","locus936",35,39,0.472972972972973,0.527027027027027
"6830","mindepth_12_12_40","locus937",31,43,0.418918918918919,0.581081081081081
"6831","mindepth_12_12_40","locus938",32,42,0.432432432432432,0.567567567567568
"6832","mindepth_12_12_40","locus939",31,43,0.418918918918919,0.581081081081081
"6833","mindepth_12_12_40","locus940",30,44,0.405405405405405,0.594594594594595
"6834","mindepth_12_12_40","locus941",35,39,0.472972972972973,0.527027027027027
"6835","mindepth_12_12_40","locus942",35,39,0.472972972972973,0.527027027027027
"6836","mindepth_12_12_40","locus943",62,12,0.837837837837838,0.162162162162162
"6837","mindepth_12_12_40","locus944",72,2,0.972972972972973,0.027027027027027
"6838","mindepth_12_12_40","locus945",31,43,0.418918918918919,0.581081081081081
"6839","mindepth_12_12_40","locus946",30,44,0.405405405405405,0.594594594594595
"6840","mindepth_12_12_40","locus947",30,44,0.405405405405405,0.594594594594595
"6841","mindepth_12_12_40","locus948",67,7,0.905405405405405,0.0945945945945946
"6842","mindepth_12_12_40","locus949",39,35,0.527027027027027,0.472972972972973
"6843","mindepth_12_12_40","locus950",30,44,0.405405405405405,0.594594594594595
"6844","mindepth_12_12_40","locus951",43,31,0.581081081081081,0.418918918918919
"6845","mindepth_12_12_40","locus952",38,36,0.513513513513513,0.486486486486487
"6846","mindepth_12_12_40","locus953",69,5,0.932432432432432,0.0675675675675676
"6847","mindepth_12_12_40","locus954",67,7,0.905405405405405,0.0945945945945946
"6848","mindepth_12_12_40","locus955",31,43,0.418918918918919,0.581081081081081
"6849","mindepth_12_12_40","locus956",35,39,0.472972972972973,0.527027027027027
"6850","mindepth_12_12_40","locus957",43,31,0.581081081081081,0.418918918918919
"6851","mindepth_12_12_40","locus958",36,38,0.486486486486487,0.513513513513513
"6852","mindepth_12_12_40","locus959",37,37,0.5,0.5
"6853","mindepth_12_12_40","locus960",33,41,0.445945945945946,0.554054054054054
"6854","mindepth_12_12_40","locus961",39,35,0.527027027027027,0.472972972972973
"6855","mindepth_12_12_40","locus962",31,43,0.418918918918919,0.581081081081081
"6856","mindepth_12_12_40","locus963",30,44,0.405405405405405,0.594594594594595
"6857","mindepth_12_12_40","locus964",59,15,0.797297297297297,0.202702702702703
"6858","mindepth_12_12_40","locus965",34,40,0.459459459459459,0.540540540540541
"6859","mindepth_12_12_40","locus966",50,24,0.675675675675676,0.324324324324324
"6860","mindepth_12_12_40","locus967",38,36,0.513513513513513,0.486486486486487
"6861","mindepth_12_12_40","locus968",39,35,0.527027027027027,0.472972972972973
"6862","mindepth_12_12_40","locus969",70,4,0.945945945945946,0.0540540540540541
"6863","mindepth_12_12_40","locus970",45,29,0.608108108108108,0.391891891891892
"6864","mindepth_12_12_40","locus971",33,41,0.445945945945946,0.554054054054054
"6865","mindepth_12_12_40","locus972",45,29,0.608108108108108,0.391891891891892
"6866","mindepth_12_12_40","locus973",35,39,0.472972972972973,0.527027027027027
"6867","mindepth_12_12_40","locus974",30,44,0.405405405405405,0.594594594594595
"6868","mindepth_12_12_40","locus975",49,25,0.662162162162162,0.337837837837838
"6869","mindepth_12_12_40","locus976",32,42,0.432432432432432,0.567567567567568
"6870","mindepth_12_12_40","locus977",33,41,0.445945945945946,0.554054054054054
"6871","mindepth_12_12_40","locus978",74,NA,1,NA
"6872","mindepth_12_12_40","locus979",62,12,0.837837837837838,0.162162162162162
"6873","mindepth_12_12_40","locus980",32,42,0.432432432432432,0.567567567567568
"6874","mindepth_12_12_40","locus981",51,23,0.689189189189189,0.310810810810811
"6875","mindepth_12_12_40","locus982",47,27,0.635135135135135,0.364864864864865
"6876","mindepth_12_12_40","locus983",59,15,0.797297297297297,0.202702702702703
"6877","mindepth_12_12_40","locus984",30,44,0.405405405405405,0.594594594594595
"6878","mindepth_12_12_40","locus985",73,1,0.986486486486487,0.0135135135135135
"6879","mindepth_12_12_40","locus986",38,36,0.513513513513513,0.486486486486487
"6880","mindepth_12_12_40","locus987",33,41,0.445945945945946,0.554054054054054
"6881","mindepth_12_12_40","locus988",49,25,0.662162162162162,0.337837837837838
"6882","mindepth_12_12_40","locus989",39,35,0.527027027027027,0.472972972972973
"6883","mindepth_12_12_40","locus990",35,39,0.472972972972973,0.527027027027027
"6884","mindepth_12_12_40","locus991",31,43,0.418918918918919,0.581081081081081
"6885","mindepth_12_12_40","locus992",35,39,0.472972972972973,0.527027027027027
"6886","mindepth_12_12_40","locus993",53,21,0.716216216216216,0.283783783783784
"6887","mindepth_12_12_40","locus994",58,16,0.783783783783784,0.216216216216216
"6888","mindepth_12_12_40","locus995",31,43,0.418918918918919,0.581081081081081
"6889","mindepth_12_12_40","locus996",37,37,0.5,0.5
"6890","mindepth_12_12_40","locus997",33,41,0.445945945945946,0.554054054054054
"6891","mindepth_12_12_40","locus998",35,39,0.472972972972973,0.527027027027027
"6892","mindepth_12_12_40","locus999",42,32,0.567567567567568,0.432432432432432
"6893","mindepth_12_12_40","locus1000",34,40,0.459459459459459,0.540540540540541
"6894","mindepth_12_12_40","locus1001",58,16,0.783783783783784,0.216216216216216
"6895","mindepth_12_12_40","locus1002",72,2,0.972972972972973,0.027027027027027
"6896","mindepth_12_12_40","locus1003",33,41,0.445945945945946,0.554054054054054
"6897","mindepth_12_12_40","locus1004",31,43,0.418918918918919,0.581081081081081
"6898","mindepth_12_12_40","locus1005",32,42,0.432432432432432,0.567567567567568
"6899","mindepth_12_12_40","locus1006",31,43,0.418918918918919,0.581081081081081
"6900","mindepth_12_12_40","locus1007",39,35,0.527027027027027,0.472972972972973
"6901","mindepth_12_12_40","locus1008",67,7,0.905405405405405,0.0945945945945946
"6902","mindepth_12_12_40","locus1009",64,10,0.864864864864865,0.135135135135135
"6903","mindepth_12_12_40","locus1010",37,37,0.5,0.5
"6904","mindepth_12_12_40","locus1011",32,42,0.432432432432432,0.567567567567568
"6905","mindepth_12_12_40","locus1012",34,40,0.459459459459459,0.540540540540541
"6906","mindepth_12_12_40","locus1013",40,34,0.540540540540541,0.459459459459459
"6907","mindepth_12_12_40","locus1014",59,15,0.797297297297297,0.202702702702703
"6908","mindepth_12_12_40","locus1015",37,37,0.5,0.5
"6909","mindepth_12_12_40","locus1016",50,24,0.675675675675676,0.324324324324324
"6910","mindepth_12_12_40","locus1017",31,43,0.418918918918919,0.581081081081081
"6911","mindepth_12_12_40","locus1018",67,7,0.905405405405405,0.0945945945945946
"6912","mindepth_12_12_40","locus1019",53,21,0.716216216216216,0.283783783783784
"6913","mindepth_12_12_40","locus1020",41,33,0.554054054054054,0.445945945945946
"6914","mindepth_12_12_40","locus1021",32,42,0.432432432432432,0.567567567567568
"6915","mindepth_12_12_40","locus1022",61,13,0.824324324324324,0.175675675675676
"6916","mindepth_12_12_40","locus1023",53,21,0.716216216216216,0.283783783783784
"6917","mindepth_12_12_40","locus1024",31,43,0.418918918918919,0.581081081081081
"6918","mindepth_12_12_40","locus1025",50,24,0.675675675675676,0.324324324324324
"6919","mindepth_12_12_40","locus1026",32,42,0.432432432432432,0.567567567567568
"6920","mindepth_12_12_40","locus1027",69,5,0.932432432432432,0.0675675675675676
"6921","mindepth_12_12_40","locus1028",68,6,0.918918918918919,0.0810810810810811
"6922","mindepth_12_12_40","locus1029",70,4,0.945945945945946,0.0540540540540541
"6923","mindepth_12_12_40","locus1030",44,30,0.594594594594595,0.405405405405405
"6924","mindepth_12_12_40","locus1031",68,6,0.918918918918919,0.0810810810810811
"6925","mindepth_12_12_40","locus1032",45,29,0.608108108108108,0.391891891891892
"6926","mindepth_12_12_40","locus1033",71,3,0.959459459459459,0.0405405405405405
"6927","mindepth_12_12_40","locus1034",56,18,0.756756756756757,0.243243243243243
"6928","mindepth_12_12_40","locus1035",32,42,0.432432432432432,0.567567567567568
"6929","mindepth_12_12_40","locus1036",32,42,0.432432432432432,0.567567567567568
"6930","mindepth_12_12_40","locus1037",34,40,0.459459459459459,0.540540540540541
"6931","mindepth_12_12_40","locus1038",35,39,0.472972972972973,0.527027027027027
"6932","mindepth_12_12_40","locus1039",35,39,0.472972972972973,0.527027027027027
"6933","mindepth_12_12_40","locus1040",53,21,0.716216216216216,0.283783783783784
"6934","mindepth_12_12_40","locus1041",31,43,0.418918918918919,0.581081081081081
"6935","mindepth_12_12_40","locus1042",33,41,0.445945945945946,0.554054054054054
"6936","mindepth_12_12_40","locus1043",36,38,0.486486486486487,0.513513513513513
"6937","mindepth_12_12_40","locus1044",61,13,0.824324324324324,0.175675675675676
"6938","mindepth_12_12_40","locus1045",36,38,0.486486486486487,0.513513513513513
"6939","mindepth_12_12_40","locus1046",37,37,0.5,0.5
"6940","mindepth_12_12_40","locus1047",63,11,0.851351351351351,0.148648648648649
"6941","mindepth_12_12_40","locus1048",30,44,0.405405405405405,0.594594594594595
"6942","mindepth_12_12_40","locus1049",66,8,0.891891891891892,0.108108108108108
"6943","mindepth_12_12_40","locus1050",45,29,0.608108108108108,0.391891891891892
"6944","mindepth_12_12_40","locus1051",54,20,0.72972972972973,0.27027027027027
"6945","mindepth_12_12_40","locus1052",38,36,0.513513513513513,0.486486486486487
"6946","mindepth_12_12_40","locus1053",37,37,0.5,0.5
"6947","mindepth_12_12_40","locus1054",41,33,0.554054054054054,0.445945945945946
"6948","mindepth_12_12_40","locus1055",34,40,0.459459459459459,0.540540540540541
"6949","mindepth_12_12_40","locus1056",35,39,0.472972972972973,0.527027027027027
"6950","mindepth_12_12_40","locus1057",34,40,0.459459459459459,0.540540540540541
"6951","mindepth_12_12_40","locus1058",71,3,0.959459459459459,0.0405405405405405
"6952","mindepth_12_12_40","locus1059",70,4,0.945945945945946,0.0540540540540541
"6953","mindepth_12_12_40","locus1060",38,36,0.513513513513513,0.486486486486487
"6954","mindepth_12_12_40","locus1061",31,43,0.418918918918919,0.581081081081081
"6955","mindepth_12_12_40","locus1062",33,41,0.445945945945946,0.554054054054054
"6956","mindepth_12_12_40","locus1063",35,39,0.472972972972973,0.527027027027027
"6957","mindepth_12_12_40","locus1064",52,22,0.702702702702703,0.297297297297297
"6958","mindepth_12_12_40","locus1065",69,5,0.932432432432432,0.0675675675675676
"6959","mindepth_12_12_40","locus1066",68,6,0.918918918918919,0.0810810810810811
"6960","mindepth_12_12_40","locus1067",42,32,0.567567567567568,0.432432432432432
"6961","mindepth_12_12_40","locus1068",39,35,0.527027027027027,0.472972972972973
"6962","mindepth_12_12_40","locus1069",52,22,0.702702702702703,0.297297297297297
"6963","mindepth_12_12_40","locus1070",30,44,0.405405405405405,0.594594594594595
"6964","mindepth_12_12_40","locus1071",37,37,0.5,0.5
"6965","mindepth_12_12_40","locus1072",55,19,0.743243243243243,0.256756756756757
"6966","mindepth_12_12_40","locus1073",59,15,0.797297297297297,0.202702702702703
"6967","mindepth_12_12_40","locus1074",50,24,0.675675675675676,0.324324324324324
"6968","mindepth_12_12_40","locus1075",42,32,0.567567567567568,0.432432432432432
"6969","mindepth_12_12_40","locus1076",44,30,0.594594594594595,0.405405405405405
"6970","mindepth_12_12_40","locus1077",42,32,0.567567567567568,0.432432432432432
"6971","mindepth_12_12_40","locus1078",52,22,0.702702702702703,0.297297297297297
"6972","mindepth_12_12_40","locus1079",37,37,0.5,0.5
"6973","mindepth_12_12_40","locus1080",44,30,0.594594594594595,0.405405405405405
"6974","mindepth_12_12_40","locus1081",42,32,0.567567567567568,0.432432432432432
"6975","mindepth_12_12_40","locus1082",73,1,0.986486486486487,0.0135135135135135
"6976","mindepth_12_12_40","locus1083",30,44,0.405405405405405,0.594594594594595
"6977","mindepth_12_12_40","locus1084",31,43,0.418918918918919,0.581081081081081
"6978","mindepth_12_12_40","locus1085",33,41,0.445945945945946,0.554054054054054
"6979","mindepth_12_12_40","locus1086",72,2,0.972972972972973,0.027027027027027
"6980","mindepth_12_12_40","locus1087",70,4,0.945945945945946,0.0540540540540541
"6981","mindepth_12_12_40","locus1088",56,18,0.756756756756757,0.243243243243243
"6982","mindepth_12_12_40","locus1089",34,40,0.459459459459459,0.540540540540541
"6983","mindepth_12_12_40","locus1090",33,41,0.445945945945946,0.554054054054054
"6984","mindepth_12_12_40","locus1091",35,39,0.472972972972973,0.527027027027027
"6985","mindepth_12_12_40","locus1092",65,9,0.878378378378378,0.121621621621622
"6986","mindepth_12_12_40","locus1093",43,31,0.581081081081081,0.418918918918919
"6987","mindepth_12_12_40","locus1094",55,19,0.743243243243243,0.256756756756757
"6988","mindepth_12_12_40","locus1095",35,39,0.472972972972973,0.527027027027027
"6989","mindepth_12_12_40","locus1096",36,38,0.486486486486487,0.513513513513513
"6990","mindepth_12_12_40","locus1097",34,40,0.459459459459459,0.540540540540541
"6991","mindepth_12_12_40","locus1098",73,1,0.986486486486487,0.0135135135135135
"6992","mindepth_12_12_40","locus1099",57,17,0.77027027027027,0.22972972972973
"6993","mindepth_12_12_40","locus1100",63,11,0.851351351351351,0.148648648648649
"6994","mindepth_12_12_40","locus1101",41,33,0.554054054054054,0.445945945945946
"6995","mindepth_12_12_40","locus1102",53,21,0.716216216216216,0.283783783783784
"6996","mindepth_12_12_40","locus1103",49,25,0.662162162162162,0.337837837837838
"6997","mindepth_12_12_40","locus1104",49,25,0.662162162162162,0.337837837837838
"6998","mindepth_12_12_40","locus1105",50,24,0.675675675675676,0.324324324324324
"6999","mindepth_12_12_40","locus1106",53,21,0.716216216216216,0.283783783783784
"7000","mindepth_12_12_40","locus1107",33,41,0.445945945945946,0.554054054054054
"7001","mindepth_12_12_40","locus1108",30,44,0.405405405405405,0.594594594594595
"7002","mindepth_12_12_40","locus1109",32,42,0.432432432432432,0.567567567567568
"7003","mindepth_12_12_40","locus1110",41,33,0.554054054054054,0.445945945945946
"7004","mindepth_12_12_40","locus1111",57,17,0.77027027027027,0.22972972972973
"7005","mindepth_12_12_40","locus1112",51,23,0.689189189189189,0.310810810810811
"7006","mindepth_12_12_40","locus1113",63,11,0.851351351351351,0.148648648648649
"7007","mindepth_12_12_40","locus1114",32,42,0.432432432432432,0.567567567567568
"7008","mindepth_12_12_40","locus1115",51,23,0.689189189189189,0.310810810810811
"7009","mindepth_12_12_40","locus1116",31,43,0.418918918918919,0.581081081081081
"7010","mindepth_12_12_40","locus1117",30,44,0.405405405405405,0.594594594594595
"7011","mindepth_12_12_40","locus1118",30,44,0.405405405405405,0.594594594594595
"7012","mindepth_12_12_40","locus1119",48,26,0.648648648648649,0.351351351351351
"7013","mindepth_12_12_40","locus1120",55,19,0.743243243243243,0.256756756756757
"7014","mindepth_12_12_40","locus1121",31,43,0.418918918918919,0.581081081081081
"7015","mindepth_12_12_40","locus1122",57,17,0.77027027027027,0.22972972972973
"7016","mindepth_12_12_40","locus1123",57,17,0.77027027027027,0.22972972972973
"7017","mindepth_12_12_40","locus1124",44,30,0.594594594594595,0.405405405405405
"7018","mindepth_12_12_40","locus1125",47,27,0.635135135135135,0.364864864864865
"7019","mindepth_12_12_40","locus1126",34,40,0.459459459459459,0.540540540540541
"7020","mindepth_12_12_40","locus1127",30,44,0.405405405405405,0.594594594594595
"7021","mindepth_12_12_40","locus1128",50,24,0.675675675675676,0.324324324324324
"7022","mindepth_12_12_40","locus1129",73,1,0.986486486486487,0.0135135135135135
"7023","mindepth_12_12_40","locus1130",57,17,0.77027027027027,0.22972972972973
"7024","mindepth_12_12_40","locus1131",45,29,0.608108108108108,0.391891891891892
"7025","mindepth_12_12_40","locus1132",36,38,0.486486486486487,0.513513513513513
"7026","mindepth_12_12_40","locus1133",32,42,0.432432432432432,0.567567567567568
"7027","mindepth_12_12_40","locus1134",34,40,0.459459459459459,0.540540540540541
"7028","mindepth_12_12_40","locus1135",33,41,0.445945945945946,0.554054054054054
"7029","mindepth_12_12_40","locus1136",46,28,0.621621621621622,0.378378378378378
"7030","mindepth_12_12_40","locus1137",49,25,0.662162162162162,0.337837837837838
"7031","mindepth_12_12_40","locus1138",34,40,0.459459459459459,0.540540540540541
"7032","mindepth_12_12_40","locus1139",40,34,0.540540540540541,0.459459459459459
"7033","mindepth_12_12_40","locus1140",42,32,0.567567567567568,0.432432432432432
"7034","mindepth_12_12_40","locus1141",54,20,0.72972972972973,0.27027027027027
"7035","mindepth_12_12_40","locus1142",64,10,0.864864864864865,0.135135135135135
"7036","mindepth_12_12_40","locus1143",67,7,0.905405405405405,0.0945945945945946
"7037","mindepth_12_12_40","locus1144",41,33,0.554054054054054,0.445945945945946
"7038","mindepth_12_12_40","locus1145",36,38,0.486486486486487,0.513513513513513
"7039","mindepth_12_12_40","locus1146",32,42,0.432432432432432,0.567567567567568
"7040","mindepth_12_12_40","locus1147",68,6,0.918918918918919,0.0810810810810811
"7041","mindepth_12_12_40","locus1148",47,27,0.635135135135135,0.364864864864865
"7042","mindepth_12_12_40","locus1149",31,43,0.418918918918919,0.581081081081081
"7043","mindepth_12_12_40","locus1150",47,27,0.635135135135135,0.364864864864865
"7044","mindepth_12_12_40","locus1151",32,42,0.432432432432432,0.567567567567568
"7045","mindepth_12_12_40","locus1152",49,25,0.662162162162162,0.337837837837838
"7046","mindepth_12_12_40","locus1153",54,20,0.72972972972973,0.27027027027027
"7047","mindepth_12_12_40","locus1154",68,6,0.918918918918919,0.0810810810810811
"7048","mindepth_12_12_40","locus1155",48,26,0.648648648648649,0.351351351351351
"7049","mindepth_12_12_40","locus1156",60,14,0.810810810810811,0.189189189189189
"7050","mindepth_12_12_40","locus1157",32,42,0.432432432432432,0.567567567567568
"7051","mindepth_12_12_40","locus1158",32,42,0.432432432432432,0.567567567567568
"7052","mindepth_12_12_40","locus1159",33,41,0.445945945945946,0.554054054054054
"7053","mindepth_12_12_40","locus1160",74,NA,1,NA
"7054","mindepth_12_12_40","locus1161",30,44,0.405405405405405,0.594594594594595
"7055","mindepth_12_12_40","locus1162",62,12,0.837837837837838,0.162162162162162
"7056","mindepth_12_12_40","locus1163",68,6,0.918918918918919,0.0810810810810811
"7057","mindepth_12_12_40","locus1164",58,16,0.783783783783784,0.216216216216216
"7058","mindepth_12_12_40","locus1165",35,39,0.472972972972973,0.527027027027027
"7059","mindepth_12_12_40","locus1166",47,27,0.635135135135135,0.364864864864865
"7060","mindepth_12_12_40","locus1167",35,39,0.472972972972973,0.527027027027027
"7061","mindepth_12_12_40","locus1168",40,34,0.540540540540541,0.459459459459459
"7062","mindepth_12_12_40","locus1169",49,25,0.662162162162162,0.337837837837838
"7063","mindepth_12_12_40","locus1170",30,44,0.405405405405405,0.594594594594595
"7064","mindepth_12_12_40","locus1171",31,43,0.418918918918919,0.581081081081081
"7065","mindepth_12_12_40","locus1172",44,30,0.594594594594595,0.405405405405405
"7066","mindepth_12_12_40","locus1173",30,44,0.405405405405405,0.594594594594595
"7067","mindepth_12_12_40","locus1174",55,19,0.743243243243243,0.256756756756757
"7068","mindepth_12_12_40","locus1175",35,39,0.472972972972973,0.527027027027027
"7069","mindepth_12_12_40","locus1176",43,31,0.581081081081081,0.418918918918919
"7070","mindepth_12_12_40","locus1177",63,11,0.851351351351351,0.148648648648649
"7071","mindepth_12_12_40","locus1178",56,18,0.756756756756757,0.243243243243243
"7072","mindepth_12_12_40","locus1179",30,44,0.405405405405405,0.594594594594595
"7073","mindepth_12_12_40","locus1180",41,33,0.554054054054054,0.445945945945946
"7074","mindepth_12_12_40","locus1181",53,21,0.716216216216216,0.283783783783784
"7075","mindepth_12_12_40","locus1182",30,44,0.405405405405405,0.594594594594595
"7076","mindepth_12_12_40","locus1183",31,43,0.418918918918919,0.581081081081081
"7077","mindepth_12_12_40","locus1184",36,38,0.486486486486487,0.513513513513513
"7078","mindepth_12_12_40","locus1185",31,43,0.418918918918919,0.581081081081081
"7079","mindepth_12_12_40","locus1186",40,34,0.540540540540541,0.459459459459459
"7080","mindepth_12_12_40","locus1187",30,44,0.405405405405405,0.594594594594595
"7081","mindepth_12_12_40","locus1188",36,38,0.486486486486487,0.513513513513513
"7082","mindepth_12_12_40","locus1189",61,13,0.824324324324324,0.175675675675676
"7083","mindepth_12_12_40","locus1190",56,18,0.756756756756757,0.243243243243243
"7084","mindepth_12_12_40","locus1191",39,35,0.527027027027027,0.472972972972973
"7085","mindepth_12_12_40","locus1192",49,25,0.662162162162162,0.337837837837838
"7086","mindepth_12_12_40","locus1193",54,20,0.72972972972973,0.27027027027027
"7087","mindepth_12_12_40","locus1194",37,37,0.5,0.5
"7088","mindepth_12_12_40","locus1195",30,44,0.405405405405405,0.594594594594595
"7089","mindepth_12_12_40","locus1196",59,15,0.797297297297297,0.202702702702703
"7090","mindepth_12_12_40","locus1197",47,27,0.635135135135135,0.364864864864865
"7091","mindepth_12_12_40","locus1198",40,34,0.540540540540541,0.459459459459459
"7092","mindepth_12_12_40","locus1199",37,37,0.5,0.5
"7093","mindepth_12_12_40","locus1200",60,14,0.810810810810811,0.189189189189189
"7094","mindepth_12_12_40","locus1201",34,40,0.459459459459459,0.540540540540541
"7095","mindepth_12_12_40","locus1202",44,30,0.594594594594595,0.405405405405405
"7096","mindepth_12_12_40","locus1203",40,34,0.540540540540541,0.459459459459459
"7097","mindepth_12_12_40","locus1204",38,36,0.513513513513513,0.486486486486487
"7098","mindepth_12_12_40","locus1205",35,39,0.472972972972973,0.527027027027027
"7099","mindepth_12_12_40","locus1206",70,4,0.945945945945946,0.0540540540540541
"7100","mindepth_12_12_40","locus1207",69,5,0.932432432432432,0.0675675675675676
"7101","mindepth_12_12_40","locus1208",51,23,0.689189189189189,0.310810810810811
"7102","mindepth_12_12_40","locus1209",51,23,0.689189189189189,0.310810810810811
"7103","mindepth_12_12_40","locus1210",54,20,0.72972972972973,0.27027027027027
"7104","mindepth_12_12_40","locus1211",67,7,0.905405405405405,0.0945945945945946
"7105","mindepth_12_12_40","locus1212",71,3,0.959459459459459,0.0405405405405405
"7106","mindepth_12_12_40","locus1213",32,42,0.432432432432432,0.567567567567568
"7107","mindepth_12_12_40","locus1214",44,30,0.594594594594595,0.405405405405405
"7108","mindepth_12_12_40","locus1215",65,9,0.878378378378378,0.121621621621622
"7109","mindepth_12_12_40","locus1216",62,12,0.837837837837838,0.162162162162162
"7110","mindepth_12_12_40","locus1217",30,44,0.405405405405405,0.594594594594595
"7111","mindepth_12_12_40","locus1218",67,7,0.905405405405405,0.0945945945945946
"7112","mindepth_12_12_40","locus1219",43,31,0.581081081081081,0.418918918918919
"7113","mindepth_12_12_40","locus1220",46,28,0.621621621621622,0.378378378378378
