"","Id","locus","no_miss","miss","perc_no_miss","perc_miss"
"160","clust_82_40","locus161",33,41,0.445945945945946,0.554054054054054
"161","clust_82_40","locus162",32,42,0.432432432432432,0.567567567567568
"162","clust_82_40","locus163",64,10,0.864864864864865,0.135135135135135
"163","clust_82_40","locus164",33,41,0.445945945945946,0.554054054054054
"164","clust_82_40","locus165",30,44,0.405405405405405,0.594594594594595
"165","clust_82_40","locus166",33,41,0.445945945945946,0.554054054054054
"166","clust_82_40","locus167",47,27,0.635135135135135,0.364864864864865
"167","clust_82_40","locus168",44,30,0.594594594594595,0.405405405405405
"168","clust_82_40","locus169",36,38,0.486486486486487,0.513513513513513
"169","clust_82_40","locus170",44,30,0.594594594594595,0.405405405405405
"170","clust_82_40","locus171",43,31,0.581081081081081,0.418918918918919
"171","clust_82_40","locus172",44,30,0.594594594594595,0.405405405405405
"172","clust_82_40","locus173",49,25,0.662162162162162,0.337837837837838
"173","clust_82_40","locus174",39,35,0.527027027027027,0.472972972972973
"174","clust_82_40","locus175",33,41,0.445945945945946,0.554054054054054
"175","clust_82_40","locus176",37,37,0.5,0.5
"176","clust_82_40","locus177",36,38,0.486486486486487,0.513513513513513
"177","clust_82_40","locus178",54,20,0.72972972972973,0.27027027027027
"178","clust_82_40","locus179",31,43,0.418918918918919,0.581081081081081
"179","clust_82_40","locus180",39,35,0.527027027027027,0.472972972972973
"180","clust_82_40","locus181",58,16,0.783783783783784,0.216216216216216
"181","clust_82_40","locus182",34,40,0.459459459459459,0.540540540540541
"182","clust_82_40","locus183",44,30,0.594594594594595,0.405405405405405
"183","clust_82_40","locus184",31,43,0.418918918918919,0.581081081081081
"184","clust_82_40","locus185",39,35,0.527027027027027,0.472972972972973
"185","clust_82_40","locus186",40,34,0.540540540540541,0.459459459459459
"186","clust_82_40","locus187",50,24,0.675675675675676,0.324324324324324
"187","clust_82_40","locus188",55,19,0.743243243243243,0.256756756756757
"188","clust_82_40","locus189",71,3,0.959459459459459,0.0405405405405405
"189","clust_82_40","locus190",30,44,0.405405405405405,0.594594594594595
"190","clust_82_40","locus191",52,22,0.702702702702703,0.297297297297297
"191","clust_82_40","locus192",40,34,0.540540540540541,0.459459459459459
"192","clust_82_40","locus193",62,12,0.837837837837838,0.162162162162162
"193","clust_82_40","locus194",54,20,0.72972972972973,0.27027027027027
"194","clust_82_40","locus195",46,28,0.621621621621622,0.378378378378378
"195","clust_82_40","locus196",42,32,0.567567567567568,0.432432432432432
"196","clust_82_40","locus197",43,31,0.581081081081081,0.418918918918919
"197","clust_82_40","locus198",62,12,0.837837837837838,0.162162162162162
"198","clust_82_40","locus199",33,41,0.445945945945946,0.554054054054054
"199","clust_82_40","locus200",73,1,0.986486486486487,0.0135135135135135
"200","clust_82_40","locus201",33,41,0.445945945945946,0.554054054054054
"201","clust_82_40","locus202",42,32,0.567567567567568,0.432432432432432
"202","clust_82_40","locus203",31,43,0.418918918918919,0.581081081081081
"203","clust_82_40","locus204",47,27,0.635135135135135,0.364864864864865
"204","clust_82_40","locus205",31,43,0.418918918918919,0.581081081081081
"205","clust_82_40","locus206",57,17,0.77027027027027,0.22972972972973
"206","clust_82_40","locus207",32,42,0.432432432432432,0.567567567567568
"207","clust_82_40","locus208",36,38,0.486486486486487,0.513513513513513
"208","clust_82_40","locus209",42,32,0.567567567567568,0.432432432432432
"209","clust_82_40","locus210",63,11,0.851351351351351,0.148648648648649
"210","clust_82_40","locus211",63,11,0.851351351351351,0.148648648648649
"211","clust_82_40","locus212",47,27,0.635135135135135,0.364864864864865
"212","clust_82_40","locus213",38,36,0.513513513513513,0.486486486486487
"213","clust_82_40","locus214",70,4,0.945945945945946,0.0540540540540541
"214","clust_82_40","locus215",61,13,0.824324324324324,0.175675675675676
"215","clust_82_40","locus216",35,39,0.472972972972973,0.527027027027027
"216","clust_82_40","locus217",30,44,0.405405405405405,0.594594594594595
"217","clust_82_40","locus218",30,44,0.405405405405405,0.594594594594595
"218","clust_82_40","locus219",42,32,0.567567567567568,0.432432432432432
"219","clust_82_40","locus220",39,35,0.527027027027027,0.472972972972973
"220","clust_82_40","locus221",36,38,0.486486486486487,0.513513513513513
"221","clust_82_40","locus222",33,41,0.445945945945946,0.554054054054054
"222","clust_82_40","locus223",60,14,0.810810810810811,0.189189189189189
"223","clust_82_40","locus224",41,33,0.554054054054054,0.445945945945946
"224","clust_82_40","locus225",57,17,0.77027027027027,0.22972972972973
"225","clust_82_40","locus226",42,32,0.567567567567568,0.432432432432432
"226","clust_82_40","locus227",41,33,0.554054054054054,0.445945945945946
"227","clust_82_40","locus228",46,28,0.621621621621622,0.378378378378378
"228","clust_82_40","locus229",31,43,0.418918918918919,0.581081081081081
"229","clust_82_40","locus230",38,36,0.513513513513513,0.486486486486487
"230","clust_82_40","locus231",43,31,0.581081081081081,0.418918918918919
"231","clust_82_40","locus232",34,40,0.459459459459459,0.540540540540541
"232","clust_82_40","locus233",53,21,0.716216216216216,0.283783783783784
"233","clust_82_40","locus234",40,34,0.540540540540541,0.459459459459459
"234","clust_82_40","locus235",38,36,0.513513513513513,0.486486486486487
"235","clust_82_40","locus236",34,40,0.459459459459459,0.540540540540541
"236","clust_82_40","locus237",37,37,0.5,0.5
"237","clust_82_40","locus238",37,37,0.5,0.5
"238","clust_82_40","locus239",48,26,0.648648648648649,0.351351351351351
"239","clust_82_40","locus240",39,35,0.527027027027027,0.472972972972973
"240","clust_82_40","locus241",71,3,0.959459459459459,0.0405405405405405
"241","clust_82_40","locus242",35,39,0.472972972972973,0.527027027027027
"242","clust_82_40","locus243",66,8,0.891891891891892,0.108108108108108
"243","clust_82_40","locus244",54,20,0.72972972972973,0.27027027027027
"244","clust_82_40","locus245",45,29,0.608108108108108,0.391891891891892
